title,date,jobId,location,description,url,scraped_at,page_number,Contractor
Validation Technician,$35-40/hour,08/01/2025,25-10236,"Client is looking for a Validation technician to drive reworks, labor time development and publication responsibilities on all the Client vehicles. In this role, you will lead the validation activities for reworks identified by engineering. You will perform evaluations of the instructions/process provided by engineering for the specific reworks to ensure the Base Operations technician team can exe...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650797,5,Metasys Technologies Inc
Supply Chain Analyst SAP MM,$75-80/hour,08/01/2025,25-10235,"Position Summary   Hybrid 2 days in Sam Ramon or Oakland CA   Supply Chain Analyst SAP MM   Hybrid - 2 days onsite   1 Year Assignment      Provides Supply Chain Systems support focusing on development and maintenance of Supply Chain systems (SAP), tools, data, reports, and analytics to support the Supply Chain organization in its performing and monitoring of day-to-day activities, programs, and i...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650799,5,Metasys Technologies Inc
Delivery Ops - Print Production Level 3 (shifts),$20.50-20.80/hour,08/01/2025,25-10234,"Once selected you should be eligible pass through the Drug Test, and Background Test.       Role: Delivery Ops - Print Production Level 3 (shifts)    Location: Brooklyn Park, MN, USA 55445    Duration: 12+ Months Contract    2nd shift Hours are 2:30pm-1am Sunday - Wednesday    3rd Shift Hours are Sunday- Wednesday 10:30pm-9am    ESSENTIAL FUNCTIONS:- Operate digital and color equipment - Possesses...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650801,5,Metasys Technologies Inc
Legal Office Receptionist,$19.57-21.00/hour,08/01/2025,25-10229,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.         Legal Office Receptionist     Hartford, CT     2 Months Contract     M-F (8:00 AM - 5:00 PM)          Overview    Daily responsibilities include front desk reception duties such as answering phones, greeting guests, and maintaining a welcoming environment...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650802,5,Metasys Technologies Inc
Receptionist,$23-24/hour,07/31/2025,25-10218,Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.         Receptionist     Multiple worksites across Miami and Ft. Lauderdale (parking provided)    Contract Position (with potential to go permanent)         Core Responsibilities:     	 Greet and check in visitors at reception.   	 Work at the front desk and rota...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650804,5,Metasys Technologies Inc
Legal Receptionist,$22/hour,07/31/2025,25-10219,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.            Job Title: Legal Receptionist       Location: Bellevue, WA 98004 (Onsite)     Duration: 3 Month     (Temp to perm)           M-F (  08:00      AM – 5:00PM)              Responsibilities      	  Provide exceptional customer service in a legal envi...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650806,5,Metasys Technologies Inc
SailPoint Identity-IQ,$55-60/hour,07/29/2025,25-10209,"SailPoint Identity-IQ         Fort Mill, SC or Austin, TX (onsite)      12+Month Contract                    Client is looking for an experienced SailPoint Identity-IQ Consultant to support onboarding, lifecycle management, and integration of enterprise applications for a leading wealth management client. The role demands hands-on expertise in SailPoint IIQ development, ServiceNow integration, and...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650808,5,Metasys Technologies Inc
​​ForgeRock IAM Consultant,$55-60/hour,07/29/2025,25-10208,"​​ForgeRock IAM Consultant      Fort Mill, SC or Austin, TX (onsite)      12+Month Contract              Client is seeking an experienced ForgeRock IAM Consultant with over 5 years of ForgeRock experience, including at least 3+ years specifically on ForgeRock IGA (OpenIDM). The ideal candidate will have deep hands-on experience across the ForgeRock Identity Platform, with strong develo...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650809,5,Metasys Technologies Inc
Facility Services Specialist,$20/hour,07/28/2025,25-10188,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.      Corporate Facility Services Specialist     Oconomowoc, WI 53066   (Onsite)     12 Months (Temp to Perm)     Mon-Fri, 8am - 4:30pm          Overview     Responsible for assisting in the daily management of a corporate facility. Duties include building inspect...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650811,5,Metasys Technologies Inc
Principal System Administrator 1,$68.96-79.31/hour,07/28/2025,25-10186,"Principal System Administrator 1    100% Remote    09/01/2025 - 08/31/2026        This position involves managing and securing Microsoft 365 services, ensuring optimal performance, threat protection, and automation.The ideal candidate will be an experienced IT professional with deep technical knowledge and a proactive approach to cloud services.         Key Responsibilities     	 Manage and suppor...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650813,5,Metasys Technologies Inc
Hospitality Coordinator,$23/hour,07/28/2025,25-10179,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.      Hospitality Coordinator   Boston, MA 02110    3-month contract (temp to perm)   M-F (7:00 AM - 4:00 PM)      Provides consistent and high quality standard of food and beverage set up/service to clients, ensuring smooth delivery of conference and function ser...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650814,5,Metasys Technologies Inc
Site Manager,"$70,000-85,000/year",07/28/2025,25-10175,"Site Manager   Stamford, CT (onsite)   Full-Time, Permanent      We are seeking a professional, detail-oriented Site Manager to oversee daily operations at a high-visibility insurance client site in Stamford, CT. This is a critical, client-facing role responsible for managing multiple service lines including Print, Mail, Records Management, and Reception. The ideal candidate will demonstrate leade...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650816,5,Metasys Technologies Inc
MS Defender Consultant,$60-70/hour,07/25/2025,25-10174,"MS Defender Consultant     Plano TX or Johnston, RI, but remote in the US is also an option.     12+ Month Contract          Responsibilities:          	      Strong knowledge of cybersecurity principles, threat intelligence, and Microsoft security tools.         	      Experience with Microsoft Defender products like Defender for Endpoint, Defender for Office 365, and other related technologies. ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650818,5,Metasys Technologies Inc
IICS Architect,$50-60/hour,07/25/2025,25-10173,"IICS Architect    6 + Month Contract    Wooddale, IL(5 days at client site. It’s a Northwest suburb of Chicago)       Client is seeking a highly skilled and experienced IICS Architect to join our dynamic team.    The ideal candidate will have a proven track record of designing, developing, and implementing complex data integration solutions using Informatica Intelligent Cloud Services (IICS)...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650820,5,Metasys Technologies Inc
Finance Fixed Assets Specialist,"$75,000-85,000/year",07/24/2025,25-10160,"Finance Fixed Assets Specialist     Ellabell, GA (onsite near Savannah, GA)     Permanent role.          The Finance Fixed Assets Associate is responsible for managing fixed asset accounting processes, including the accurate recording, tracking, and reconciliation of all asset-related transactions. This position plays a critical role in ensuring compliance with accounting standards and internal po...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650821,5,Metasys Technologies Inc
Network Analyst,$42-45/hour,07/23/2025,25-10139,"Network Analyst   Twinsburg, OH (onsite)  This position is intended to install, maintain, secure, and monitor HCUS’s network and server infrastructure including related software. Responsible for testing and implementation of new technology. Also responsible for developing IT policies and procedures and assisting the help desk with complex calls.Fortinet Firewall – 2 to 3 years of exper...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650823,5,Metasys Technologies Inc
"Senior Principal Consultant- Technical Architect, SFDC- FSL",$65-75/hour,07/23/2025,25-10134,"Salesforce FSL Architect      Remote Position      12+Month Contract            We are seeking a Salesforce FSL Architect who possesses a broad knowledge across multiple development platforms and draws on their skills and experience to assess customer requirements and architecture in order to design secure, high-performance technical solutions that maximize the potential of the Salesforce platform...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719049,6,Metasys Technologies Inc
Mailroom Clerk,$25-32/hour,07/22/2025,25-10133,"Mailroom Clerk       NY – the Lincoln Center       Part time – 20 hours per week (Monday thru Friday 8am – 12pm or 9am – 1pm)       Contract could potentially go perm           Our client is seeking a Mailroom clerk on a part-time basis to start immediately. This role is responsible for processing, sorting, delivering, and collecting internal and external correspondence, as...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719061,6,Metasys Technologies Inc
SAP OTC,$40-50/hour,07/22/2025,25-10132,"SAP OTC    Atlanta GA (onsite)    12+Month Contract         Key Responsibilities:        	   Lead and manage end-to-end SAP OTC processes, including order management, delivery, billing, and invoicing.      	   Perform configuration tasks independently in the OTC module.      	   Collaborate with stakeholders to gather requirements and translate them into SAP solutions.      	   Provide minor suppo...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719063,6,Metasys Technologies Inc
Area Customer Service Coordinator,$21/hour,07/22/2025,25-10126,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.         Area Customer Service Coordinator    Miami, FL (Onsite)    3 Months Temp to perm    M-F 8AM-5PM    Overview:    Under the direction of the Enterprise Services Manager (ESM) or Area Operations Manager (AOM), support daily operations, implementations, expan...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719065,6,Metasys Technologies Inc
Welding Process Engineering Integration Specialist,"$75,000-85,000/year",07/22/2025,25-10114,"Welding Process Engineering Integration Specialist     Ellabel, GA (onsite near Savannah, GA)     Perm Position                Welding Process Engineer responsible for supporting body shop construction, equipment setup, and new model production. Involves welding and brazing processes, data analysis, quality improvement, and coordination across manufacturing units.                   Responsibilitie...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719066,6,Metasys Technologies Inc
Paint Production Specialist,"$75,000-90,000/year",07/21/2025,25-10099,"Paint Production Specialist    Ellabel, GA (onsite near Savannah, GA)   Perm Position       As a Paint Production Specialist, you will play a critical role in supporting and optimizing paint operations in a high-volume manufacturing environment. Responsibilities include:    	Support daily production operations and resolve technical issues as required.  	Prepare presentations and reports on cu...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719068,6,Metasys Technologies Inc
REMOTE - RT SCADA to EMS – GE EMS Expert / EMS Validation Specialist,$110-120/hour,07/18/2025,25-10096,"RT SCADA to EMS – GE EMS Expert / EMS Validation Specialist   Remote   12+Month Contract  This role will support the deployment, integration, and validation of SCADA/EMS systems to ensure secure, stable, and efficient grid operations. Candidates must have deep experience with GE EMS platforms, real-time data integration, and EMS validation processes.    Responsibilities      	  	Support depl...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719069,6,Metasys Technologies Inc
NX Design Engineer,$52-62/hour,07/18/2025,25-10094,"NX Design Engineer   12+Month Contract      Requirements:     	  	Semiconductor Process Equipment design in NX (Siemens / former Unigraphics)   	  	  	""Machine"" designs type background/systems or components of semicon machines/equipment   	  	  	2D & 3D CAD Modeling, 3D Printing, Electro-Mechanical Layouts   	  	  	Metals, Fixtures, Tooling, Packaging, Mechanisms, Machining/machined parts   	  	  ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719071,6,Metasys Technologies Inc
Print Support Specialist,$20/hour,07/18/2025,25-10083,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.    Printer Support Associate     Elk Gove Village, IL, 60007     03 Months     8 am- 5 pm (Mon-Fri)       Overview:    The candidate will be responsible for supporting daily operations related to copier and printer equipment across client locations. The role requ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719072,6,Metasys Technologies Inc
Concierge,$17.79-23.00/hour,07/18/2025,25-10081,"Concierge   Cleveland, OH (onsite)   07/21/2025 - 10/27/2025   Shift: 8 AM - 5 PM Mon-Fri    Parking:  Costs reimbursed by client   Dress Code: Business Casual   Interview Type: Teams (Camera-on)      Job Description:    Supporting various sites providing various Client Service offerings including but not limited to, the services listed below. Looking for a definite high-level of customer service ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719074,6,Metasys Technologies Inc
Mail and Package Handler,$17.02/hour,07/18/2025,25-10078,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.  Mail and Package Handler   Atchison, KS (onsite)   4 Months Temp   M-F 8AM-5PM      Overview:   This position supports both mailroom and copy center operations at a campus site. Responsibilities include handling incoming/outgoing mail and packages, supporting pr...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719075,6,Metasys Technologies Inc
Application Development - Associate Applications Developer II,$40-44/hour,07/18/2025,25-10075,"Associate Applications Developer II – Oracle ADF Consultant            Experienced Oracle WebCenter Portal Lead Developer required with minimum 8 years hands-on experience in ADF, JavaScript, and REST API. Role includes client-facing responsibilities and requirement gathering for portal development projects.                  Responsibilities            	    	    Lead Oracle WebCenter Portal ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719077,6,Metasys Technologies Inc
SharePoint/PowerApps Sr. Developer,$55-65/hour,07/18/2025,25-10073,"SharePoint/PowerApps Sr. Developer     6 months Contract to Hire           Woodland Hills, California: Hybrid (3 days onsite/2 days remote)            Client is   seeking an expert SharePoint/PowerApps developer to build custom SharePoint solutions. The ideal candidate will have deep knowledge of SharePoint/PowerApps tools, frontend development skills, and experience across the full application li...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719078,6,Metasys Technologies Inc
Senior SEO Content Strategist,$65-75/hour,07/18/2025,25-10072,"Senior SEO Content Strategist    12+Month Contract          Client is looking for a Senior SEO Content Strategist to help scale our organic search content strategy across key product, industry, and thought leadership domains. This individual will have high visibility across leadership teams and cross functional leads to go to market with content.      You should have a deep understanding of techni...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719080,6,Metasys Technologies Inc
Air Quality - Project Director,"$130,000-150,000/year",07/17/2025,25-10069,"Air Quality Project Director  Remote | Full-Time | Permanent    We’re seeking a seasoned Air Quality Project Director to join our high-performing environmental consulting team. This is a remote position open to experienced professionals with a proven track record in client development, project delivery, and technical leadership.    As a key player in our growth strategy, you’ll blend t...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719081,6,Metasys Technologies Inc
Office Services & Hospitality Support Specialist,$22.00-24.50/hour,07/16/2025,25-10043,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.      Office Services & Hospitality Support Specialist   Washington, DC(onsite)   3+Months Temp to perm   M-F 8AM-5PM  This position supports multiple office locations in the DC/VA Metro Area and is responsible for front desk coverage, conference room scheduling, ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719083,6,Metasys Technologies Inc
VP of Human Resources,"$150,000-180,000/year",07/15/2025,25-10037,"VP of Human Resources    Perm Position           Client is hiring a VP Human Resources -Paper and packaging industry in New Yor  k    .         Job Duties:         	 Develop and execute HR strategies aligned with the organization's goals and objectives.   	 Provide strategic guidance to senior leadership on HR matters, including talent acquisition, employee development, performance management, com...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719085,6,Metasys Technologies Inc
Mailroom Clerk,$18/hour,07/14/2025,25-10017,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.  Mailroom Clerk   Medford, MA 02155 (onsite)   3 months   M-F 8:45 AM - 5:15 PM      Client is seeking a dependable On-Site Services Specialist to support daily operations in a university student mailroom. This position involves high-volume mail and package handl...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719086,6,Metasys Technologies Inc
SAP PS (Project Systems) Consultant,$60-70/hour,07/11/2025,25-10005,"SAP PS (Project Systems) Consultant             12+Month Contract        Atlannta, GA (onsite)                Client is seeking a skilled and experienced      SAP PS (Project Systems) Consultant to join our ERP Transformation team in      Atlanta, GA. In this role, you will be responsible for implementing and supporting SAP Project Systems functionalities across engineering, capital investment, an...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719087,6,Metasys Technologies Inc
SAP PP Expert Consultant,$60-70/hour,07/11/2025,25-10004,"SAP PP Expert Consultant   12+Month Contract      Client is is looking for an experienced  SAP Production Planning (PP) Expert to join the Digital Technology ERP team in  Montréal, Canada. The successful candidate will play a key role in driving SAP PP implementations and enhancements across Client’s industrial and manufacturing operations. You will collaborate closely with global busi...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:06.719089,6,Metasys Technologies Inc
SAP MM (Materials Management) Consultant,$60-70/hour,07/11/2025,25-10003,"SAP MM (Materials Management) Consultant           12+Month Contract              Client  is seeking a seasoned      SAP MM (Materials Management) Consultant to join the ERP Center of Excellence based in      Montréal, Canada. As an expert in SAP MM, you will lead the design and delivery of procurement and inventory solutions across GE’s industrial and manufacturing businesses. YouR...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783583,7,Metasys Technologies Inc
SAP SD Expert,$60-70/hour,07/11/2025,25-10002,"SAP SD Expert       12+Month Contract       Atlannta, GA (onsite)              Client is seeking a highly experienced and motivated      SAP SD (Sales & Distribution) Expert to join the global SAP Center of Excellence. The ideal candidate will drive design, implementation, and support of SAP SD solutions aligned with business objectives, working across global business units in a fast-paced and col...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783598,7,Metasys Technologies Inc
SAP SD Expert,$60-70/hour,07/11/2025,25-10001,"SAP SD Expert      12+Month Contract      Atlannta, GA (onsite)            Client is seeking a highly experienced and motivated     SAP SD (Sales & Distribution) Expert to join the global SAP Center of Excellence. The ideal candidate will drive design, implementation, and support of SAP SD solutions aligned with business objectives, working across global business units in a fast-paced and collabor...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783600,7,Metasys Technologies Inc
Senior Engineer II - Substation Design,"$110,000-120,000/year",07/10/2025,25-09991,"Senior Engineer II - Substation Design    Las Vegas, NV (onsite)    Perm Position        Qualified candidates will have at least 10 years hands-on substation design experience, preferably in a utility environment (but would consider consultant environment as well).    Responsibilities        	 Provides comprehensive engineering design services for substation facilities, and ensures the facilities ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783601,7,Metasys Technologies Inc
Packaging Specialist,$17.02-18.70/hour,07/10/2025,25-09986,"Packaging Specialist         Parma, OH (Onsite with free parking)     07/21/2025 - 09/27/2025     Shift: 3 PM - 11:30 PM Mon-Fri        Interview Type:    Direct-Hire (No interview process)       Dress Code:    Business casual          Job Description:     Key Responsibilities      	    Ski Pass Kit Pre-Packaging  	    		  Assemble folders with stickers, magnets, and literature    		  Follow a spe...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783603,7,Metasys Technologies Inc
Packaging Specialist,$16-17/hour,07/10/2025,25-09985,"Packaging Specialist         Parma, OH (Onsite with free parking)     07/21/2025 - 09/27/2025     Shift: 7 AM - 3:30 PM Mon-Fri        Interview Type:    Direct-Hire (No interview process)       Dress Code:    Business casual          Job Description:     Key Responsibilities      	    Ski Pass Kit Pre-Packaging  	    		  Assemble folders with stickers, magnets, and literature    		  Follow a spec...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783604,7,Metasys Technologies Inc
